"","ID","group","triangle_area","Consistency","GA_lineInter","SynQuest","SynCons","SynSD","SynPermzs","SynLine"
"169","36828","Ctl",80498.5,1.6036510695267,10.3494717287821,FALSE,FALSE,FALSE,FALSE,FALSE
"170","36911","Ctl",0,0.0465565245821667,13.6392081736909,FALSE,TRUE,FALSE,FALSE,FALSE
"171","36918","Ctl",0,0.00232614956866443,13.2737141530245,FALSE,TRUE,FALSE,FALSE,FALSE
"172","37055","Ctl",0,0.0199305929209751,12.1352026007198,FALSE,TRUE,FALSE,FALSE,FALSE
"173","37078","Ctl",2,0.00463504053278492,9.81556948798328,FALSE,TRUE,FALSE,FALSE,FALSE
"174","37578","Ctl",50.5,0.107996081608738,0.516602809706258,FALSE,TRUE,FALSE,FALSE,FALSE
"175","37637","Ctl",537.5,0.019501149826623,7.19168698479043,FALSE,TRUE,FALSE,FALSE,FALSE
"176","37643","Ctl",0,0,14.1551724137931,FALSE,TRUE,FALSE,FALSE,FALSE
"177","37652","Ctl",97.5,0.0302307602543906,0.331301520956693,FALSE,TRUE,FALSE,FALSE,FALSE
"178","37662","Ctl",37,0.023234377404605,6.76982468361779,FALSE,TRUE,FALSE,FALSE,FALSE
"179","37904","Ctl",0,0.000911902511199704,9.91547660513178,FALSE,TRUE,FALSE,FALSE,FALSE
"180","37928","Ctl",0,0,14.1551724137931,FALSE,TRUE,FALSE,FALSE,FALSE
"181","38140","Ctl",0,5.38660842973439e-05,13.615987460815,FALSE,TRUE,FALSE,FALSE,FALSE
"182","38175","Ctl",21474.5,1.43387370381631,6.46307906652734,FALSE,FALSE,FALSE,FALSE,FALSE
"183","38176","Ctl",98,0.171910566398683,9.20196215023801,FALSE,TRUE,FALSE,FALSE,FALSE
"184","38181","Ctl",0,0,14.1551724137931,FALSE,TRUE,FALSE,FALSE,FALSE
"185","38226","Ctl",12,0.0022519216397993,10.8944618599791,FALSE,TRUE,FALSE,FALSE,FALSE
"186","38379","Ctl",125,0.00745856163913264,10.7001625449901,FALSE,TRUE,FALSE,FALSE,FALSE
"187","38444","Ctl",834.5,0.0420631230028139,8.61645187507257,FALSE,TRUE,FALSE,FALSE,FALSE
"188","38626","Ctl",3907.5,0.275599093462874,9.99611053059329,FALSE,FALSE,FALSE,FALSE,FALSE
"189","38637","Ctl",1649,0.332578936152476,0.976314872866597,TRUE,FALSE,FALSE,FALSE,FALSE
"190","38704","Ctl",0,0,14.1551724137931,FALSE,TRUE,FALSE,FALSE,FALSE
"191","38750","Ctl",34764,0.867903574012787,7.50650179960525,FALSE,FALSE,FALSE,FALSE,FALSE
"192","38791","Syn",1240,0.0990397334275761,9.03657262277952,TRUE,TRUE,FALSE,FALSE,FALSE
"193","38813","Syn",3.5,0.000969034046515262,12.1749680715198,FALSE,TRUE,FALSE,FALSE,FALSE
"194","38815","Syn",1081,0.100878925849666,0.400208986415883,TRUE,TRUE,FALSE,FALSE,FALSE
"195","38820","Syn",0,0.00478599811422414,13.4529780564263,TRUE,TRUE,FALSE,FALSE,FALSE
"196","38822","Ctl",0,0.0174548080400262,12.4116451875073,TRUE,TRUE,FALSE,FALSE,FALSE
"197","38837","Syn",0,1.68710265358303e-05,12.8361198188784,FALSE,TRUE,FALSE,FALSE,FALSE
"198","38862","Ctl",0,0.343095048091058,10.59119934982,FALSE,FALSE,FALSE,FALSE,FALSE
"199","38908","Syn",8704,0.569712080234393,2.32526413560896,FALSE,FALSE,FALSE,FALSE,FALSE
"200","38916","Ctl",0,0,14.1551724137931,FALSE,TRUE,FALSE,FALSE,FALSE
"201","39032","Ctl",0,0,14.1551724137931,TRUE,TRUE,FALSE,FALSE,FALSE
"202","39188","Syn",8090.5,0.267001420130167,0.654766051317775,TRUE,FALSE,FALSE,FALSE,FALSE
"203","39200","Syn",1393,0.0614895141807559,0.243875536978985,TRUE,TRUE,FALSE,FALSE,TRUE
"204","39208","Syn",27,0.0130265668574784,0.203297341228376,TRUE,TRUE,FALSE,FALSE,TRUE
"205","39216","Syn",60,0.00756090613585336,0.153605015673981,TRUE,TRUE,FALSE,FALSE,TRUE
"206","39217","Syn",2377,0.183181905541296,0.353651457099733,TRUE,TRUE,FALSE,FALSE,FALSE
"207","39236","Syn",3259,0.172268466746711,0.362475327992569,TRUE,TRUE,FALSE,FALSE,FALSE
"208","39237","Syn",584,0.237431763165695,0.603390224079879,TRUE,FALSE,FALSE,FALSE,FALSE
"209","39254","Syn",729,0.200949688873394,0.165041216765355,TRUE,TRUE,FALSE,FALSE,TRUE
"210","39266","Syn",1204,0.692686250046903,1.48966678277023,FALSE,FALSE,FALSE,FALSE,FALSE
"211","39285","Syn",2078.29479603129,0.320690684144389,0.36038546383374,TRUE,FALSE,FALSE,FALSE,FALSE
"212","39381","Syn",358.01222729066,0.0472797474873812,0.310809241843725,FALSE,TRUE,FALSE,FALSE,FALSE
"213","39386","Ctl",374.5,0.108561283306307,0.589515848136538,TRUE,TRUE,FALSE,FALSE,FALSE
"214","39492","Syn",637,0.0992556781064813,0.294090328573087,TRUE,TRUE,FALSE,FALSE,FALSE
"215","39524","Syn",1340,0.100671623296588,0.152502031812377,TRUE,TRUE,FALSE,FALSE,TRUE
"216","40048","Syn",984,0.0334548391982632,0.421339835132939,TRUE,TRUE,FALSE,FALSE,FALSE
"217","40867","Syn",72828.5,1.78719332020057,1.95506792058516,FALSE,FALSE,FALSE,FALSE,FALSE
"218","42688","Ctl",0,0.00202073725476108,13.4157088122605,FALSE,TRUE,FALSE,FALSE,FALSE
"219","42698","Ctl",182.5,0.19996768908732,0.229304539649367,FALSE,TRUE,FALSE,FALSE,TRUE
