"";"n_perm001";"n_perm002";"n_perm003";"n_perm004";"n_perm005";"n_perm006";"n_perm007";"n_perm008";"n_perm009";"n_perm010";"n_perm011";"n_perm012";"n_perm013";"n_perm014";"n_perm015";"n_perm016";"n_perm017";"n_perm018";"n_perm019";"n_perm020";"n_perm021";"n_perm022";"n_perm023";"n_perm024";"n_perm025";"n_perm026";"n_perm027";"n_perm028";"n_perm029";"n_perm030";"n_perm031";"n_perm032";"n_perm033";"n_perm034";"n_perm035";"n_perm036";"n_perm037";"n_perm038";"n_perm039";"n_perm040";"n_perm041";"n_perm042";"n_perm043";"n_perm044";"n_perm045";"n_perm046";"n_perm047";"n_perm048";"n_perm049";"n_perm050";"n_perm051";"n_perm052";"n_perm053";"n_perm054";"n_perm055";"n_perm056";"n_perm057";"n_perm058";"n_perm059";"n_perm060";"n_perm061";"n_perm062";"n_perm063";"n_perm064";"n_perm065";"n_perm066";"n_perm067";"n_perm068";"n_perm069";"n_perm070";"n_perm071";"n_perm072";"n_perm073";"n_perm074";"n_perm075";"n_perm076";"n_perm077";"n_perm078";"n_perm079";"n_perm080";"n_perm081";"n_perm082";"n_perm083";"n_perm084";"n_perm085";"n_perm086";"n_perm087";"n_perm088";"n_perm089";"n_perm090";"n_perm091";"n_perm092";"n_perm093";"n_perm094";"n_perm095";"n_perm096";"n_perm097";"n_perm098";"n_perm099";"n_perm100";"ID";"group"
"80691";0,0513008428240864;0,0513994128702922;0,052857590990722;0,058890710060021;0,0616043350901308;0,0567147383080716;0,0515414276628329;0,0586421485564712;0,0682213679384675;0,0479137589526748;0,0642495548064507;0,0408920996692761;0,0510999268234592;0,058697520636922;0,0606337505096903;0,0619623671657837;0,0505168398599307;0,0590078410208533;0,0560395978694902;0,0437037336051476;0,0540302358617926;0,0624254482497658;0,062785347684013;0,0644861282314179;0,0528647397684456;0,0551931434864086;0,0520199720146208;0,0583206343415263;0,0472374293534394;0,0548692897347162;0,0597681839146578;0,0465563859355243;0,051425176190108;0,0590424614722185;0,0583021881680432;0,060362506545305;0,0541378742322757;0,062899049094968;0,0605420048404153;0,0577918575988364;0,060238880094167;0,065953068382265;0,062146055769094;0,0621081551115929;0,0498797958576453;0,0611170235447022;0,0544620309078853;0,067844083419793;0,0554530189360367;0,0584558054425046;0,0502768003072147;0,0587189893331055;0,0475696805550193;0,0520826384924551;0,0562302428778715;0,0493514206424807;0,0574805687268087;0,0531570012239234;0,0589530294971888;0,0473794985683534;0,0626732800286337;0,0593332394508514;0,0505893709354526;0,0590305975049654;0,0640709248323313;0,0561805882596569;0,0506842118052792;0,0615561972210172;0,0496931829023754;0,0574067741141796;0,0547314565959538;0,0677914018007157;0,0441776131815084;0,063132986156781;0,0571724651664866;0,0485856156031264;0,0403070674293778;0,0482405479644112;0,0556090446229133;0,0577536648517615;0,055217534340193;0,0649097032324939;0,052697429635567;0,0622759920433215;0,0613152911117375;0,0619971061814859;0,0465932283393977;0,0533261686357294;0,0619258988545294;0,0543862152731635;0,0638221396650576;0,059484619059574;0,0493047103270679;0,0479929572982698;0,0628995190043111;0,0496488565731145;0,0590473619737446;0,0587237316489445;0,0492543858100778;0,0653326382166517;"80691";"Syn"
"80793";0,180991537077417;0,183883831133109;0,19246474241829;0,16321092496205;0,14014131803313;0,160350437706681;0,171010229942838;0,184903484175901;0,181012385170248;0,169514270727304;0,157982999978987;0,160632302794302;0,178178977723689;0,144496878016579;0,201363669176321;0,166555182922131;0,185474593085223;0,164124295518245;0,170607802573322;0,188251491767609;0,154530858100185;0,159835484230179;0,170171180419401;0,179356301609021;0,169466352804397;0,166306386699243;0,14433644523844;0,165147186139925;0,14769107668141;0,195430828024431;0,199692153320741;0,190461786604243;0,15163489649201;0,169116753811395;0,175742048142858;0,142221627890505;0,203604666011771;0,140927191854818;0,18287962457558;0,153977268754717;0,193742175487624;0,145986441061337;0,186070077844607;0,184926653919059;0,185777674701165;0,132933551092947;0,173244441032265;0,178307180955884;0,172077266110007;0,159193886411771;0,177538914506425;0,163636634389077;0,166092414464659;0,175085774447345;0,176627589978393;0,18582124074211;0,186228461326837;0,191333520623668;0,211587804832245;0,148642453711008;0,167947524110851;0,167710519233463;0,155815186211445;0,177723770143027;0,172756743558592;0,174875479353625;0,175495039191544;0,185492257058272;0,183815002516254;0,195812586551477;0,176797903678467;0,16668282159162;0,188755312491156;0,147723644976096;0,218538073416721;0,208873251725483;0,157289460352948;0,143601532430914;0,171059872236886;0,178534728357879;0,155899760506652;0,173074353449299;0,176927674493143;0,180967315334693;0,148843013661326;0,169021620463644;0,197832271025527;0,1434150576276;0,14656158019907;0,173386321045476;0,20064741028388;0,163797144135599;0,164921059204618;0,181750510178796;0,194018327549961;0,160808155763777;0,162412122057423;0,164035752843297;0,190606112651637;0,168049979611988;"80793";"Syn"
"80928";0,384339705216446;0,383660130896949;0,384344497623172;0,384405153985719;0,383916225741634;0,383805970361652;0,386567941131139;0,383418195523334;0,383910841589737;0,383883667044357;0,383461886150379;0,384527530062877;0,383485899071526;0,383983980472936;0,385031322064676;0,383390242405057;0,383656021036903;0,384149734316974;0,383887492180805;0,38435456656622;0,386814554825428;0,384702809156147;0,383702890745994;0,384060969952389;0,38456107537178;0,384809697684474;0,383763429054174;0,383710252673534;0,383326751576124;0,383838898502714;0,384311972677603;0,384008221006518;0,383868352459794;0,3841086717464;0,385266688672996;0,383503311683234;0,383625000135988;0,384109650765718;0,383595708197397;0,383796539303816;0,383918049926104;0,385885366036947;0,385315948861177;0,385178682833385;0,383589668798419;0,383829741263423;0,383968744063802;0,385195898291741;0,383545914440252;0,384407582283559;0,384644303990251;0,383246153174596;0,384274821403155;0,383349416447653;0,384792591460344;0,384965959357544;0,383874263882626;0,38545854387044;0,384364447102648;0,385572696276484;0,385904492140392;0,384597495473119;0,383673862257388;0,384163627073469;0,383336819459159;0,383652796364903;0,384688594951983;0,38332591480778;0,383461374936212;0,383389375195559;0,384225699867259;0,384112749457953;0,382859895698606;0,38455450370397;0,383803267747106;0,383748159060175;0,382976898476375;0,383896279422209;0,383725432291521;0,383970768711925;0,38455492845168;0,383561497736634;0,385091924024662;0,383940530479817;0,384453124929487;0,383287966656876;0,383689007181551;0,383918396420323;0,384604534372326;0,384050049998093;0,38535556879053;0,384006388107879;0,383885267186187;0,384796576436051;0,383796049968372;0,383030566464586;0,385796911262613;0,383669510901125;0,383434439304847;0,383280421564177;"80928";"Syn"
"81341";0,287635078046195;0,25991133994642;0,269794978392674;0,256276786652334;0,299080401246638;0,287433892623924;0,28134424853323;0,300810143441749;0,292289184056097;0,243093016565766;0,270501452008942;0,293615888918793;0,256551833231212;0,276829697746467;0,291679019080261;0,27345224906308;0,261640187227879;0,265438151477722;0,257323246439477;0,269577954313962;0,291353657928611;0,276011601435139;0,267234041074652;0,265577406745526;0,270167827874772;0,265022300400704;0,242743420238922;0,274861877286468;0,285237958332444;0,24587730128105;0,265434732825346;0,278199444350164;0,234488599485857;0,271382391401367;0,251209471890214;0,238366724786522;0,28105243010137;0,24254912594197;0,277346399743323;0,272454209396142;0,240148889557999;0,265106467097484;0,275352653506724;0,289086793199266;0,269098603926055;0,248863781227867;0,261184801321907;0,262327203246034;0,276216129514649;0,265045736015971;0,276752194164244;0,255138981770346;0,239117655290125;0,271742992856228;0,248442363990256;0,274726265158276;0,308690520275701;0,26910596275019;0,261747062826576;0,254292084618077;0,275530831196085;0,281281238479132;0,267915851666318;0,244458144726154;0,24945983927474;0,258373148317724;0,226033516270309;0,281941812755758;0,228288211071792;0,286661301429893;0,277147100127913;0,27737970306176;0,242433080922974;0,290370257052847;0,270707499758187;0,235671885162622;0,264789135647274;0,259139707983248;0,296487815801225;0,290674936267427;0,249630079496675;0,266244434636392;0,259858674179682;0,267474553310104;0,284270700667994;0,267442599828217;0,251491476432865;0,276784196717364;0,278202308327134;0,270547836107616;0,272837599118558;0,25515773288557;0,279680993702705;0,269197184800348;0,26892967867835;0,246383995566411;0,268058870488595;0,258805159621105;0,254502041193879;0,246265400468392;"81341";"Syn"
"82155";0,276801808899445;0,282238539606063;0,294840006438659;0,287780331911684;0,288981230788803;0,269801995300766;0,284792092376585;0,26932149318274;0,254483983787087;0,280851587917882;0,243357322339045;0,268900584285082;0,281303173075108;0,294806686080885;0,269749171885626;0,280603411166762;0,299718700615045;0,294614461559412;0,272783334226379;0,27240805219227;0,283543899093266;0,282496074295414;0,267409667346049;0,284421003036224;0,263292940803727;0,279591757792915;0,293577171173648;0,276306988298796;0,336976573429795;0,276011159929344;0,272815527374145;0,28817792870074;0,290070046566152;0,25859670651698;0,296835620251808;0,274723945518952;0,285293126270081;0,264728522437736;0,263211379855815;0,282023752585667;0,328333551299418;0,279810687088191;0,274726618581621;0,284639629602117;0,263030283109053;0,246942245305531;0,287806260521301;0,290923264448328;0,262799102761279;0,26319443364268;0,290042143126734;0,284678313933853;0,283210038508852;0,26202342223304;0,266179624230384;0,286074622360535;0,281326905117534;0,297017833754667;0,279844862730113;0,280191627570266;0,267205908392957;0,297896000756895;0,273181882245616;0,280932968885126;0,251660042100979;0,293305233752252;0,288421507192043;0,273818058360794;0,260948805736233;0,260896174468425;0,286203042984971;0,282641406515181;0,281427650087881;0,27183699106631;0,278142166119134;0,300804443992708;0,277715839576086;0,27837889211306;0,273299418134529;0,261919975162386;0,295723946065165;0,292955842739291;0,281041102558055;0,26074947905389;0,268363624522726;0,254776589773002;0,251750646533309;0,303000336750295;0,270497496387163;0,26668086005058;0,270230261676532;0,265902863571344;0,254897973532458;0,289259906808396;0,276965674336944;0,261262357913961;0,271590384517381;0,289703777653613;0,264629286919211;0,28299021216121;"82155";"Syn"
"82716";0,0179602315977837;0,0179941031453355;0,0249224172399781;0,0263284254128893;0,00770703570332933;0,0126986015908512;0,01715603615399;0,00688939647445876;0,00985456859900117;0,027350322742475;0,0301076134147255;0,0231215568616504;0,0175729580400981;0,0265775563567672;0,0111356015747736;0,0111497938550683;0,00916560305081142;0,00517409118271676;0,0182490809075191;0,0259608768434396;0,013408275813798;0,0150390889218081;0,0104487446929507;0,0180630514635236;0,0122627521373484;0,0139702372742007;0,0226970687895797;0,0148521275528972;0,01403100510611;0,0170072926216602;0,0203867548545513;0,0174208405093941;0,0184832476940771;0,0128094981195661;0,0191355124111388;0,0142431759978925;0,0191179564540244;0,00965407206682033;0,0209798552426671;0,0158151424939057;0,0165755391769938;0,0213142929218279;0,0109750903377288;0,0128237859664646;0,0148728739147143;0,00797274851490361;0,0107102914063426;0,0226115418351094;0,0142977350491065;0,0227905347849973;0,020206941617406;0,0159238941982065;0,0116324157378011;0,0122650864408403;0,020270777836449;0,0231840022061591;0,0109893213085118;0,0195145003356235;0,0149480825863812;0,0102527319820226;0,0141263925028758;0,0197586025690633;0,00951538218056362;0,0113381511430402;0,00986461871220818;0,0220976490101843;0,0212572450891111;0,0188381119866741;0,0132879732919709;0,0151030135986727;0,0207143072903152;0,0267997271064582;0,02206545342772;0,0107139935665976;0,0209460802248534;0,0150973730708115;0,00906635786221268;0,00970224291421472;0,0268529175656044;0,0232535478711545;0,0125196594951534;0,0166619617781043;0,0125200341270254;0,0117390165901257;0,0138679050489435;0,0215106443843397;0,0217262829486717;0,0128889026753937;0,00871293373050132;0,0153700951675982;0,0113620604001458;0,010963606131513;0,0264588859050815;0,0158462592178047;0,010815384205502;0,0213814846390501;0,0105124861083363;0,0172094608552268;0,0184029204152662;0,0155428661911017;"82716";"Syn"
"82717";0,181862323051011;0,180628146698861;0,173408599125762;0,152761560647056;0,161034403319415;0,155280726059843;0,157721616735202;0,163199148049422;0,159824573228439;0,189586566713883;0,186656591219347;0,156627313521774;0,15426866412671;0,176082826397343;0,156018844177687;0,176915387415423;0,174919879593765;0,193385082334702;0,160247167387046;0,2009595717657;0,150358546771648;0,191197400148513;0,167508311985046;0,174892086566076;0,179489810816171;0,175808489479301;0,164348184636878;0,166942816991284;0,157218889728353;0,170913248791906;0,165160539579775;0,172366980717823;0,148702154481686;0,176728563244204;0,190380989077869;0,180020539869332;0,146570453383028;0,183954858501865;0,145428456967413;0,160619337504553;0,183891264980585;0,178603252306795;0,168245879465424;0,153071821484373;0,158478677150903;0,161990560316962;0,155707557454547;0,151077859066952;0,158358661799142;0,176732887854778;0,167378199037764;0,151865824720062;0,169091821873584;0,178571016277444;0,192172255770675;0,169405089970316;0,179688500248961;0,158127913438694;0,148570199268883;0,182904214284148;0,154012159377395;0,193477789063801;0,147644479431947;0,180630634544481;0,183501817708742;0,169151303600112;0,167853521284002;0,178277621527724;0,185909240548861;0,188696321032797;0,16728118365648;0,153851094446068;0,170657826788374;0,188507507181335;0,156768943779284;0,180748233974742;0,168643819625386;0,15193573637671;0,152440325279043;0,161303635311167;0,156147578434779;0,150373693130092;0,16600135353876;0,18902947539174;0,179499620700717;0,152323854522678;0,177232730787256;0,185630380225205;0,190540501381951;0,167565671487119;0,151805626776344;0,175008633237352;0,150898025278205;0,177335799316641;0,152806314593907;0,17629896291131;0,151856766635083;0,15527236687914;0,178540803084876;0,185837311417109;"82717";"Syn"
"82800";0,288104876229217;0,285195152078149;0,277472113649746;0,290895239589477;0,289806433677491;0,283575809669965;0,288665759748324;0,282203041591872;0,303117773779649;0,295157831084388;0,285848656110599;0,31061517209245;0,270749517700775;0,285507249389683;0,271553005853954;0,296054683105363;0,329818344908988;0,31762293846251;0,2999596394278;0,291504933635925;0,286372367588457;0,25581644061515;0,305215113977112;0,280630241331439;0,28822465809805;0,272978886658863;0,272423881359042;0,265333063099636;0,275192953479167;0,276630995804668;0,283130977911163;0,304788090918104;0,268953896569397;0,27157012347546;0,272252327614601;0,273736680654993;0,260202754912262;0,24600135000507;0,270531188825986;0,267708698632364;0,255441140869733;0,288978018162391;0,291043891344237;0,278296463084941;0,283217751524499;0,253567011030633;0,29173074903958;0,280104984981051;0,273480714436061;0,287127158250873;0,280335332815101;0,310233529370324;0,283834092023894;0,289513606944161;0,294600805124847;0,280369624314587;0,294445610535901;0,262863937012622;0,257134592028015;0,304283241433246;0,292428819833372;0,291240126919747;0,294167983893301;0,267354924124332;0,283173417627071;0,288714416967425;0,283026449962875;0,288017176775212;0,291734752775352;0,292892458159943;0,284448892713889;0,265180179724735;0,278018379965121;0,290269864070113;0,287103508397009;0,261188202966512;0,27590243531273;0,277573237671935;0,27230495663984;0,258764204920603;0,291684270026379;0,29144859706696;0,275121386400986;0,309848212672559;0,285408361694834;0,258384146213909;0,254659866365416;0,289380715220943;0,274876645961289;0,282023138581778;0,273509949060276;0,259293361452701;0,275536756937277;0,300330984977232;0,272201804353994;0,275125110772421;0,273353518579317;0,27155231964999;0,294080765178329;0,305775964461455;"82800";"Syn"
"83555";0,0175875739650238;0,018645458839601;0,0175321554317643;0,0165733954294473;0,016008619509905;0,0171972713164492;0,0191849603553108;0,0173516338583585;0,0162675805952956;0,0179447667490106;0,0184010412232679;0,017297784796946;0,0174976727548138;0,0163049402721044;0,0174220074598575;0,0163082842752568;0,0182646930220544;0,0171139641866323;0,0169568814599141;0,0164754074132082;0,0170262388079129;0,0179274733127239;0,016560966881019;0,0176261834667109;0,017171768985492;0,0172479463554076;0,0173556420948373;0,0181333978846907;0,0174159303506668;0,0178983035589842;0,0176939854064705;0,0161489179076255;0,0178771750985082;0,0168496776585957;0,0185989852892125;0,0178418928680469;0,0170171455785065;0,0171536215109647;0,018310383947598;0,0183379666483304;0,0169261461915216;0,0164496294375224;0,0176047880724887;0,0175146583716941;0,0179577156337715;0,0182671706469763;0,0168983975139472;0,0185131066801467;0,0179917599881997;0,0184384474768838;0,0166346636106095;0,0166907220846258;0,0170852234845911;0,0173228894286239;0,0170196136229575;0,0171361965729322;0,017393594618215;0,0177695095913118;0,0178434922469233;0,0185887068777391;0,0177554889680504;0,0173231659236756;0,0193262697898125;0,01701750192238;0,01710314321619;0,0174495631333501;0,0176932834780063;0,0176475545846169;0,016992761660623;0,0176844749893368;0,0171126023922217;0,0173614372485115;0,0165882578662303;0,0162500233528457;0,0176339549186885;0,0184505345073496;0,0164378679042686;0,0172864006886832;0,0175315307327206;0,0178202596280419;0,0178645073559968;0,0162240293478641;0,0169430619821546;0,0179174001596481;0,017981253069506;0,0164231711120264;0,0182522283541396;0,0173475985746951;0,016882484375226;0,0182932870244365;0,0170002611539367;0,0167594205215737;0,0171255083780289;0,0176436112258817;0,0173092208121856;0,0163956338850722;0,0163462987279165;0,0187409253986325;0,0162688626788112;0,0179649486641755;"83555";"Syn"
"83861";-0,0536987733231875;-0,0482779412267779;-0,034574842236091;-0,0436953608212334;-0,0663066962681392;-0,0604734001269725;-0,0547967007545325;-0,0409660233472395;-0,0506542749358641;-0,0528211713903482;-0,0449404142959839;-0,0491348332930385;-0,0556295902031176;-0,0298883630119499;-0,0587863074894375;-0,040287568686272;-0,0595060533698538;-0,04386803553502;-0,0257730855926439;-0,0420294597569606;-0,0413031744253286;-0,0481731560207569;-0,0616934053314324;-0,0438776986816915;-0,0648570061736072;-0,0546732063194572;-0,0585973271372397;-0,0582488402969133;-0,0605563652651277;-0,0587282337757027;-0,0441130361305185;-0,0731758098884911;-0,0530575459501044;-0,0284734829943786;-0,0375186367660785;-0,0481193689177555;-0,0591016769185413;-0,0526718175229488;-0,046630485407912;-0,0514813885299031;-0,0547776448152593;-0,066138638964536;-0,0713581445831523;-0,0510517831003206;-0,0471599836917978;-0,0623664126336459;-0,0440835608031768;-0,0652134107145387;-0,0560017401887195;-0,0538019870447434;-0,046525145181597;-0,05938244748831;-0,0661685366632441;-0,0420655151075207;-0,0627890092570475;-0,0634565791705946;-0,0397281236485335;-0,048249605195792;-0,0527712281919058;-0,0567697644166082;-0,0584820103324835;-0,0614181820611404;-0,0505118928603754;-0,0615227031832484;-0,0611913913590201;-0,0439709623067266;-0,0420426146941233;-0,0572744494812562;-0,0568381053440422;-0,0508052159332066;-0,0495966635565598;-0,0552001587880684;-0,0468193752663998;-0,0723896164471921;-0,0602055365432005;-0,0877459738906878;-0,0718532649406489;-0,0568430903437746;-0,0678624362277014;-0,0377472960378556;-0,057927766804061;-0,052701821125349;-0,065885591010517;-0,0435546678143276;-0,0381659593694894;-0,0413981606676426;-0,0360960072600056;-0,0681074336174017;-0,0678968233378259;-0,0552582781001499;-0,0624677143846562;-0,0680982108860932;-0,0641159170444211;-0,0558117208319935;-0,0270698991211893;-0,0497818858953149;-0,0531198840106733;-0,0607193245346748;-0,0491681856590895;-0,0544015417625038;"83861";"Syn"
"83954";0,22134537678881;0,227495090498366;0,214672431298585;0,225039295603653;0,226726242398284;0,220986032081627;0,231286074675068;0,216774714159296;0,233354305500191;0,2214920533743;0,218073396096968;0,215988298738467;0,226231750606634;0,227089002332258;0,232410238183811;0,208684702907654;0,227984750532102;0,237636558656003;0,230709207366274;0,240898130957806;0,219351883414942;0,236138488445669;0,244590905779925;0,233130207174453;0,22315648416667;0,222566901878314;0,225223041632547;0,225398754426241;0,234735076782778;0,232152425656825;0,216981113290985;0,228920143398372;0,226025552769154;0,214841743085503;0,23439892838062;0,228773936440284;0,213681004429273;0,231931516258409;0,219751498032195;0,218536350766915;0,233262393617854;0,22706478901252;0,216791357782514;0,254284479563967;0,223503097971474;0,245801114636142;0,235829281545866;0,223365000859376;0,231794010339207;0,226302687451618;0,220684046183895;0,22818216084343;0,22468970298697;0,22687121600179;0,260899306350333;0,224015972546017;0,211485958542569;0,23636931553123;0,236499820164348;0,21398494375589;0,208250408929353;0,231190819358196;0,232996505022002;0,253773213956207;0,233471476850454;0,241965241798728;0,228420849823323;0,238594266761914;0,222101143335736;0,224336207962087;0,224018362464972;0,22871535576976;0,234756819211919;0,238642854132299;0,231839692160853;0,241501231251029;0,218043815598145;0,220696545042672;0,23479503286207;0,23373078058079;0,23261286069708;0,228077227069985;0,223008337215038;0,204090425230663;0,239500784336424;0,226477050644182;0,232830050235416;0,213913535747864;0,222128644660513;0,229878775205382;0,23660230484403;0,232545440615176;0,237926129727006;0,225641255893064;0,215234625083645;0,225380628887883;0,232567752579487;0,213320399282511;0,2194443413794;0,240006156115673;"83954";"Syn"
"84056";0,092318899483975;0,109825560837116;0,0942560507899477;0,0995215694544915;0,101614330963447;0,110613523320711;0,0924699277931444;0,104236060211582;0,115713589511587;0,0939286440350456;0,0881757452093653;0,0926734206269191;0,115306958860951;0,111220713273704;0,0950804128130108;0,105790252560096;0,111347233895944;0,103351149264559;0,0865014089070757;0,0915569253349973;0,0968048048544973;0,104218950773553;0,0915816855361209;0,0921271873065833;0,145201695974731;0,0920387113170127;0,103105516278384;0,105162759829864;0,0853822815777679;0,102883479573183;0,106012523470784;0,117951791724714;0,0926614967652725;0,0978630884984132;0,126034446496929;0,0990444091909687;0,101567456297814;0,112498963253184;0,103795220052027;0,0919215109970889;0,0913881140554531;0,101751585562822;0,0902773836206798;0,115976850695906;0,110573121499117;0,112424786956316;0,108845415317315;0,098930091488898;0,107882405793131;0,11180971633538;0,114940417139754;0,0971716242781284;0,0994401995110435;0,107868784095196;0,0968747295862196;0,103558665358489;0,0924837089567122;0,112216593275674;0,105000713969403;0,105068743336987;0,0919115556688612;0,101624676463194;0,0970799596088753;0,0867902066237805;0,0895738277048282;0,103491559716522;0,115174687845022;0,08653735114567;0,0819865318954115;0,104272458515781;0,109201651440681;0,0954220709468451;0,108153009913462;0,0983681399828846;0,0937297195626518;0,0877150769455776;0,0828366295250044;0,110757584189827;0,0906858180704667;0,0909544549089206;0,088950206295474;0,0851507388368868;0,11658935976258;0,106664468380623;0,10437326645684;0,0906661414017155;0,0974108271426079;0,102637697381707;0,108417757189496;0,0922645274584591;0,118813684286874;0,106079996646861;0,101752352627159;0,10497116088016;0,133140798900355;0,101980104221464;0,0876146996474432;0,101519261459642;0,109770785322885;0,103675473505185;"84056";"Syn"
"84146";0,199389007454137;0,174192792056212;0,183368720478894;0,230333687197328;0,190282281609303;0,191286114265783;0,190016282307746;0,195802218189695;0,205104012779112;0,199294986869469;0,179174741427685;0,215013159867179;0,197235527792366;0,193917368163539;0,197184679426425;0,181321945266785;0,183927798144838;0,191894215662623;0,185680519353395;0,184926879537097;0,19592268482042;0,199087197917791;0,18766485502693;0,196303930545333;0,215531552678167;0,187442086565138;0,199606694061545;0,204007459994892;0,179133698526115;0,190699969305809;0,195684235222923;0,182318811569446;0,197863565506095;0,187508485860738;0,1846899988077;0,186396277297893;0,190951784121739;0,173267395343703;0,187123894139336;0,187602957223955;0,180879459782513;0,192785018903301;0,185938636404987;0,189570370435545;0,179751253851867;0,167823235755854;0,207857237296293;0,182528986832594;0,19994914482181;0,218754095719905;0,204957390128102;0,192598773863139;0,181213348134594;0,20389474044475;0,18721715536682;0,181641578171641;0,186838499779007;0,160512513839489;0,192935806952131;0,203157674069717;0,20783080541023;0,219690409458526;0,187456027977111;0,199631558873592;0,186467875400782;0,177520008379354;0,200147645986586;0,188882234279889;0,201533736527526;0,184299198476898;0,210869393001348;0,198130553037053;0,187467230507047;0,157612309103628;0,208267849010022;0,18905265873455;0,195285262302149;0,192669977429428;0,192483284328682;0,209291063306176;0,188907961678353;0,193449387567008;0,190801067714019;0,177197458702654;0,195595271082983;0,200393522280665;0,200775419460519;0,179123824428156;0,179719197182644;0,213052306139973;0,204953281098075;0,202919848019912;0,195386208951165;0,181761616419044;0,196086499190202;0,20330869049612;0,204460265561862;0,191836249065076;0,201737351476174;0,192516428458131;"84146";"Syn"
"84148";0,0402403129155431;0,0365426275966809;0,0700424129014408;0,0428575844844006;0,0477017316817605;0,0350411801258932;0,0667890295214844;0,0495143924277259;0,0565471728957949;0,0464230687808112;0,0544943297257603;0,0859135478014577;0,0379077141599447;0,0557562605064073;0,0462588968257305;0,065524236592397;0,0482898037014527;0,052866282577253;0,0417300283189569;0,0471522934807572;0,0390656239230337;0,0602699509634553;0,0367062545075211;0,0624235154779747;0,0476712647358239;0,0450931315134893;0,0553615568591457;0,0486279587451678;0,0591443944218616;0,0316391801374785;0,0451633870057233;0,0658971055893534;0,0281435560354351;0,0333309245574255;0,081061164267566;0,0542045988981418;0,0586155848005713;0,0332073919344103;0,0350206978701817;0,0651117911069409;0,0760228103461533;0,0508801712981708;0,0567295800006376;0,0707807169009856;0,0538910364258195;0,0375084449942642;0,0459527119554794;0,0387280274531504;0,0762190503228366;0,0517254701582314;0,0455397651743314;0,0736633416622333;0,0466242687115475;0,0379634429933493;0,0514254209347325;0,0638873144300176;0,036050625349719;0,0591579198619685;0,0338817127180226;0,0701995785390503;0,0423965572309166;0,0641211287150522;0,0749958549211582;0,0515886223672096;0,0346878464572042;0,0613828416155508;0,0737947273233691;0,0782568265933623;0,0644683870952596;0,0426204818783572;0,0740236594310757;0,0813968244376241;0,0353286800123199;0,0468585249507815;0,0297210209786865;0,0515190764037502;0,0605462261999073;0,0379519422789096;0,0495420926031164;0,0505136503220696;0,0338838014470226;0,0359823493662216;0,072998589726648;0,0662625620917917;0,0446514203039045;0,0536409084665368;0,0373884835368178;0,0353928484783712;0,0638502715031781;0,032516865987525;0,0499848120376476;0,0388913304223179;0,0527927547433666;0,0459759514480332;0,0355302177904195;0,0485922633338341;0,0478884228202026;0,0360020220738456;0,0362566856912325;0,0459216682950546;"84148";"Syn"
"84226";0,0731987634093825;0,051907566907233;0,102147554310714;0,0836509359255202;0,0858023380471593;0,0808556768779771;0,0527207705805933;0,0812648487403202;0,0717184894614008;0,0696662290806897;0,0886433366792763;0,0944929120340424;0,0959724905327816;0,0817616523474104;0,0794152419984099;0,0840030302621082;0,0716621025678709;0,0694986966915685;0,0861392047152677;0,0783851375573021;0,0629434273066877;0,0981453111117396;0,0624981992396836;0,120981742247914;0,0970652854772326;0,0772646180988407;0,0668450618574298;0,0869187388091145;0,0764442679573504;0,0992541609314947;0,0690937248267416;0,103298631565866;0,0818602767790485;0,0765219173606955;0,101063815291611;0,0770211093740193;0,086787991207757;0,0886960916732877;0,0869851746032392;0,103478864010813;0,0808163167148012;0,0766290915492585;0,119558134845802;0,0866484068359744;0,0817007361348237;0,0763928355462163;0,0983526595558375;0,0812944976282472;0,068778232747621;0,0898082463114042;0,0826936037816809;0,0886622146957233;0,106574910433239;0,101402031931998;0,0924217214228197;0,0808246639781497;0,0757492750398078;0,0826228650745536;0,0989335421441115;0,0746814504260152;0,0780553313285157;0,0918610871012077;0,075601185688553;0,0854910986716056;0,0838380543950608;0,09797173247673;0,0881697761351;0,076225858613848;0,107414439926459;0,0806428658704729;0,091065259622521;0,0778362888669038;0,0929618985348617;0,0920431870012285;0,0972924024816877;0,115824880496164;0,0835484450073041;0,07799400681551;0,0983992067635801;0,0877981703968034;0,103689031319638;0,0781491785115762;0,0837193724169692;0,0768984955642792;0,0957305929811025;0,0440866898221598;0,109637906077294;0,0827037628853064;0,099529131029002;0,0601965043760667;0,0815610435934392;0,0900717594657539;0,0979468136631429;0,0885003433690129;0,0573130018357156;0,0838853476398078;0,0602522916109352;0,0745388825064826;0,0851895547708238;0,0848730085337804;"84226";"Syn"
