"","ID","group","triangle_area","Consistency","totLineCross","SynQuest","SynCons","SynSD","SynPermzs","SynLine"
"1",28301,"Syn",197.5,0.068738450411623,0.0647277371415302,TRUE,TRUE,TRUE,TRUE,TRUE
"2",28307,"Syn",167,0.0337736967652451,0.102635550911413,TRUE,TRUE,TRUE,TRUE,TRUE
"3",28521,"Syn",966,0.0735632566845575,0.132183908045977,TRUE,TRUE,TRUE,TRUE,TRUE
"4",28563,"Syn",122,0.0813975781530282,0.102055033089516,TRUE,TRUE,TRUE,TRUE,TRUE
"5",28740,"Syn",0,0.0476381039252158,0.179109098649329,TRUE,TRUE,TRUE,TRUE,TRUE
"6",28746,"Syn",0,0.0673666902538768,0.114961879329695,TRUE,TRUE,TRUE,TRUE,TRUE
"7",28777,"Syn",4,0.0397825235109718,0.128294438639266,TRUE,TRUE,TRUE,TRUE,TRUE
"8",28779,"Syn",30.5,0.102351844152921,0.123031077054066,TRUE,TRUE,TRUE,TRUE,TRUE
"9",28796,"Syn",73.5,0.544321468298109,0.131680792600333,TRUE,FALSE,TRUE,TRUE,TRUE
"10",28803,"Syn",5796,1.47371622984146,0.363191299972909,FALSE,FALSE,TRUE,TRUE,FALSE
"11",29027,"Syn",0,0,0.992956383760981,TRUE,TRUE,FALSE,FALSE,FALSE
"12",29043,"Syn",1224,0.151459139670513,0.157726692209451,TRUE,TRUE,TRUE,TRUE,TRUE
"13",29048,"Syn",104,0.0923202858929332,0.14774178567282,TRUE,TRUE,TRUE,TRUE,TRUE
"14",29053,"Syn",180,0.0960737102644546,0.15784279577383,TRUE,TRUE,TRUE,TRUE,TRUE
"15",29058,"Syn",202.5,0.031267966575636,0.13160339022408,TRUE,TRUE,TRUE,TRUE,TRUE
"16",29063,"Syn",1.5,0.0462272016735781,0.12945547428306,TRUE,TRUE,TRUE,TRUE,TRUE
"17",29104,"Syn",301.5,0.102013781723513,0.374201787994891,TRUE,TRUE,TRUE,TRUE,FALSE
"18",29119,"Syn",1391.5,0.0785710089187454,0.178277023104609,TRUE,TRUE,TRUE,TRUE,TRUE
"19",29123,"Syn",38,0.164440932174717,0.122605363984674,TRUE,TRUE,TRUE,TRUE,TRUE
"20",29128,"Syn",155,0.126551279930397,0.114303959131545,TRUE,TRUE,TRUE,TRUE,TRUE
"21",29134,"Syn",56,0.589078826812685,0.209392778358296,FALSE,FALSE,TRUE,TRUE,FALSE
"22",29147,"Syn",5,0.0471132346827564,0.145013351909904,TRUE,TRUE,TRUE,TRUE,TRUE
"23",29151,"Syn",59,0.0166175402371959,0.10118425635667,TRUE,TRUE,TRUE,TRUE,TRUE
"24",29153,"Syn",118.5,0.029334129851159,0.110782151012036,TRUE,TRUE,TRUE,TRUE,TRUE
"25",29154,"Syn",0,0.0313293464221403,0.126630287549828,TRUE,TRUE,TRUE,TRUE,TRUE
"26",29157,"Syn",66,0.19370255487521,0.153450210921475,TRUE,TRUE,TRUE,TRUE,TRUE
"27",29166,"Syn",34.5,0.0881169267657168,0.127210805371725,TRUE,TRUE,TRUE,TRUE,TRUE
"28",29172,"Syn",267.5,0.113993784357821,0.148322303494717,TRUE,TRUE,TRUE,TRUE,TRUE
"29",29180,"Syn",7.5,0.0342504471994858,0.156391501219087,TRUE,TRUE,TRUE,TRUE,TRUE
"30",29189,"Syn",15,0.0359086574051963,0.162893300824335,TRUE,TRUE,TRUE,TRUE,TRUE
"31",29195,"Syn",4427.5,0.198722582933217,0.142575177057936,TRUE,TRUE,TRUE,TRUE,TRUE
"32",29207,"Syn",126,0.0382703112572572,0.110124230813886,TRUE,TRUE,TRUE,TRUE,TRUE
"33",29213,"Syn",18,0.0417872593708677,0.1403305081466,TRUE,TRUE,TRUE,TRUE,TRUE
"34",29216,"Syn",30.5,0.285527077701039,0.132183908045977,TRUE,FALSE,TRUE,TRUE,TRUE
"35",29255,"Syn",573,0.0901259815783543,0.127210805371725,TRUE,TRUE,TRUE,TRUE,TRUE
"36",29289,"Syn",23265,0.164432218189877,0.183075970432292,TRUE,TRUE,TRUE,TRUE,TRUE
"37",29291,"Syn",104,0.074290646900423,0.123031077054066,TRUE,TRUE,TRUE,TRUE,TRUE
"38",29303,"Syn",1,0.120438333675895,0.102055033089516,TRUE,TRUE,TRUE,TRUE,TRUE
"39",29306,"Syn",27,0.173448762906682,0.0725066759549518,TRUE,TRUE,TRUE,TRUE,TRUE
"40",29320,"Syn",232.5,0.177005394708306,0.128004179728318,TRUE,TRUE,TRUE,TRUE,TRUE
"41",29324,"Syn",8086.5,2.95215301058961,0.22949804559,FALSE,FALSE,TRUE,TRUE,FALSE
"42",29332,"Syn",33,0.0642972792221517,0.123243933588761,TRUE,TRUE,TRUE,TRUE,TRUE
"43",29346,"Syn",433,0.0599760157526942,0.135937923294245,TRUE,TRUE,TRUE,TRUE,TRUE
"44",29352,"Syn",65.5,0.0361110866652184,0.131893649135028,TRUE,TRUE,TRUE,TRUE,TRUE
"45",29367,"Syn",42.5,0.0258990224370757,0.155520724486242,TRUE,TRUE,TRUE,TRUE,TRUE
"46",29395,"Syn",3659.5,0.611093445763457,0.122237702697473,FALSE,FALSE,TRUE,TRUE,TRUE
"47",29400,"Syn",12024.5,1.32047635868843,0.267018847478618,FALSE,FALSE,TRUE,TRUE,FALSE
"48",29403,"Syn",302,0.266216014978533,0.143852316266109,TRUE,FALSE,TRUE,TRUE,TRUE
"49",29408,"Syn",147.5,0.063014021006738,0.224021827470103,TRUE,TRUE,TRUE,TRUE,FALSE
"50",29426,"Syn",4.5,0.0357984365642209,0.315472735012965,TRUE,TRUE,TRUE,TRUE,FALSE
"51",29434,"Syn",0,0.163240495137047,0.167653546963892,TRUE,TRUE,TRUE,TRUE,TRUE
"52",29436,"Syn",465,0.0358929582235255,0.122953674677813,TRUE,TRUE,TRUE,TRUE,TRUE
"53",29457,"Syn",451.5,0.113284409234615,0.114594218042494,TRUE,TRUE,TRUE,TRUE,TRUE
"54",29463,"Syn",824.5,0.140466464669702,0.141123882503193,TRUE,TRUE,TRUE,TRUE,TRUE
"55",29485,"Syn",141,0.198626953822439,0.122953674677813,TRUE,TRUE,TRUE,TRUE,TRUE
"56",29489,"Syn",1697.44873046875,0.434584723763568,0.156062541120012,TRUE,FALSE,TRUE,TRUE,TRUE
"57",29497,"Syn",39,0.0815134356828031,0.169917566469291,TRUE,TRUE,TRUE,TRUE,TRUE
"58",29514,"Syn",25.5,0.0124680132070918,0.136363636363636,TRUE,TRUE,TRUE,TRUE,TRUE
"59",29526,"Syn",16,0.0637392994409504,0.142981539533264,TRUE,TRUE,TRUE,TRUE,TRUE
"60",29530,"Syn",48,0.433604872256705,0.0848330043732343,TRUE,FALSE,TRUE,TRUE,TRUE
"61",29535,"Syn",6.5,0.299855601110779,0.13895661596811,TRUE,FALSE,TRUE,TRUE,TRUE
"62",29544,"Syn",1.5,0.832911522448588,0.179109098649329,TRUE,FALSE,TRUE,TRUE,TRUE
"63",29548,"Syn",288,0.0521525392144154,0.114884476953442,TRUE,TRUE,TRUE,TRUE,TRUE
"64",29571,"Syn",336,0.763477256518693,0.186791284492434,TRUE,FALSE,TRUE,TRUE,TRUE
"65",29578,"Syn",638,0.171170667414753,0.0936955764541971,TRUE,TRUE,TRUE,TRUE,TRUE
"66",29599,"Syn",19179,0.25270526217435,0.152502031812377,TRUE,FALSE,TRUE,TRUE,TRUE
"67",29696,"Syn",6.5,0.0126695946914064,0.281125430550718,TRUE,TRUE,FALSE,TRUE,FALSE
"68",29704,"Syn",89.5,0.0636378051252692,0.10584774952591,TRUE,TRUE,TRUE,TRUE,TRUE
"69",29711,"Syn",4,0.0315126817159079,0.106234761407175,TRUE,TRUE,TRUE,TRUE,TRUE
"70",29775,"Syn",2250.5,0.0786713934725144,0.179902473005921,TRUE,TRUE,TRUE,TRUE,TRUE
"71",29784,"Syn",90,0.13525736465456,0.118483687449205,TRUE,TRUE,TRUE,TRUE,TRUE
"72",29818,"Syn",0,0.0382094927035571,0.126262626262626,TRUE,TRUE,TRUE,TRUE,TRUE
"73",29844,"Syn",28.5,0.119072866755688,0.146542048840899,TRUE,TRUE,TRUE,TRUE,TRUE
"74",29851,"Syn",276.5,0.0281113520744847,0.173981191222571,TRUE,TRUE,TRUE,TRUE,TRUE
"75",29863,"Syn",282,0.47189168269024,0.148689964781919,TRUE,FALSE,TRUE,TRUE,TRUE
"76",29864,"Syn",3910,0.108762399622107,0.131758194976586,TRUE,TRUE,TRUE,TRUE,TRUE
"77",29995,"Syn",79.9997255199996,0.114831196802693,0.123031077054066,TRUE,TRUE,TRUE,TRUE,TRUE
"78",30103,"Syn",489,0.977043147860723,0.141201284879446,FALSE,FALSE,TRUE,TRUE,TRUE
"79",30159,"Syn",4,0.0676691430770299,0.110704748635783,TRUE,TRUE,TRUE,TRUE,TRUE
"80",30259,"Syn",745,0.191438325739596,0.190874259839777,TRUE,TRUE,TRUE,TRUE,TRUE
"81",30321,"Syn",158.5,0.257542982084811,0.174735864391037,FALSE,FALSE,TRUE,TRUE,TRUE
"82",30642,"Syn",209,0.0653431835077486,0.106312163783428,TRUE,TRUE,TRUE,TRUE,TRUE
"83",30648,"Syn",577.5,0.321197329936111,0.140582065869422,TRUE,FALSE,TRUE,TRUE,TRUE
"84",30650,"Syn",5,0.212549289045082,0.135570262007044,TRUE,FALSE,TRUE,TRUE,TRUE
"85",30653,"Syn",700,0.115904823398834,0.127791323193622,TRUE,TRUE,TRUE,TRUE,TRUE
"86",30654,"Syn",2.91038304567337e-11,0.0311905958022091,1.01253918495298,FALSE,TRUE,FALSE,FALSE,FALSE
"87",30658,"Syn",275,0.402859473232997,0.163260962111537,TRUE,FALSE,TRUE,TRUE,TRUE
"88",30662,"Syn",935,0.162429938687726,0.125972367351678,TRUE,TRUE,TRUE,TRUE,TRUE
"89",30679,"Syn",306,0.0991110309382753,0.101551917643872,TRUE,TRUE,TRUE,TRUE,TRUE
"90",30681,"Syn",257,1.03332131067731,0.225608576183289,TRUE,FALSE,TRUE,TRUE,FALSE
"91",30686,"Syn",56.5,0.182794195421323,0.149193080227563,TRUE,TRUE,TRUE,TRUE,TRUE
"92",30694,"Syn",23.5,0.0710623337375253,0.127133402995472,TRUE,TRUE,TRUE,TRUE,TRUE
"93",30721,"Syn",1242,0.0798054681165641,0.195170091721816,TRUE,TRUE,TRUE,TRUE,TRUE
"94",30725,"Syn",21,0.00116761951922211,0.715952629745733,TRUE,TRUE,FALSE,TRUE,FALSE
"95",30756,"Syn",1015,0.426498803369119,0.13286117883819,TRUE,FALSE,TRUE,TRUE,TRUE
"96",30799,"Syn",108.5,0.20427349803727,0.122953674677813,TRUE,FALSE,TRUE,TRUE,TRUE
"97",30838,"Syn",148,0.03822976662428,0.11546499477534,TRUE,TRUE,TRUE,TRUE,TRUE
"98",30883,"Syn",54.5,0.016229347959752,0.158713572506676,TRUE,TRUE,TRUE,TRUE,TRUE
"99",30889,"Syn",1,0.0499162347100487,0.297496033128217,TRUE,TRUE,TRUE,TRUE,FALSE
"100",30892,"Syn",110,0.272571888753763,0.161519408645845,TRUE,FALSE,TRUE,TRUE,TRUE
"101",30893,"Syn",279,0.0814786572231126,0.150934633693254,TRUE,TRUE,TRUE,TRUE,TRUE
"102",30900,"Syn",42.5,0.123003371530341,0.160571229536747,TRUE,TRUE,TRUE,TRUE,TRUE
"103",30937,"Syn",4.5,0.231311810782426,0.0925345408104029,TRUE,FALSE,TRUE,TRUE,TRUE
"104",30984,"Syn",531.5,0.174309333872509,0.135647664383297,FALSE,TRUE,TRUE,TRUE,TRUE
"105",31065,"Syn",241,0.351951231343247,0.133054684778823,TRUE,FALSE,TRUE,TRUE,TRUE
"106",31076,"Syn",1268.5,0.187908884951194,0.105151128139634,TRUE,TRUE,TRUE,TRUE,TRUE
"107",31236,"Syn",40,0.0375708892849249,0.162603041913387,TRUE,TRUE,TRUE,TRUE,TRUE
"108",31403,"Syn",157,0.0611926273018141,0.176709624985487,TRUE,TRUE,TRUE,TRUE,TRUE
"109",31406,"Syn",4302,0.103167569977212,0.115542397151593,TRUE,TRUE,TRUE,TRUE,TRUE
"110",31561,"Syn",1,0.000312985914204701,0.759839777081156,TRUE,TRUE,FALSE,TRUE,FALSE
"111",31795,"Syn",3,0.13275297457965,0.24091489608731,FALSE,TRUE,TRUE,TRUE,FALSE
"112",31887,"Syn",48,0.0222469934782029,0.749874221138589,TRUE,TRUE,TRUE,FALSE,FALSE
"113",32074,"Syn",5520,0.236312255375545,0.199601377762297,TRUE,FALSE,FALSE,TRUE,TRUE
"114",32145,"Ctl",7680.5,0.308336667636646,0.745946050543752,FALSE,FALSE,FALSE,FALSE,FALSE
"115",32190,"Ctl",0,0.0676220664995274,0.87443399512365,FALSE,TRUE,FALSE,FALSE,FALSE
"116",32513,"Ctl",0,0,1.03041913386741,FALSE,TRUE,FALSE,FALSE,FALSE
"117",32633,"Ctl",0,0.000686729203787164,0.818201168775881,FALSE,TRUE,FALSE,TRUE,FALSE
"118",32846,"Ctl",0,0.00322980227992999,0.961666473160726,FALSE,TRUE,FALSE,FALSE,FALSE
"119",32959,"Ctl",0,0.0199687754048607,1.02252409148961,FALSE,TRUE,FALSE,FALSE,FALSE
"120",33010,"Ctl",2437.5,0.84104990100689,0.271411432330973,TRUE,FALSE,TRUE,TRUE,FALSE
"121",33160,"Syn",1385,0.318061296679401,0.0806532760555749,TRUE,FALSE,TRUE,TRUE,TRUE
"122",33168,"Syn",0,0,0.933820968303727,TRUE,TRUE,TRUE,FALSE,FALSE
"123",33327,"Ctl",0,0.0155599732461356,0.964007895042378,FALSE,TRUE,FALSE,FALSE,FALSE
"124",33342,"Ctl",0,0.0625294451155493,0.92451333255931,FALSE,TRUE,FALSE,FALSE,FALSE
"125",33344,"Syn",1,0.145723139863613,0.285653469561515,TRUE,TRUE,TRUE,TRUE,FALSE
"126",33361,"Ctl",74,0.000294655997130307,1.03041913386741,TRUE,TRUE,FALSE,FALSE,FALSE
"127",33531,"Syn",287,0.0689087622432975,0.294535392236542,FALSE,TRUE,TRUE,TRUE,FALSE
"128",33653,"Syn",0,0.0115357811631191,0.995704168117961,TRUE,TRUE,FALSE,FALSE,FALSE
"129",34096,"Ctl",6822.5,0.680403169627308,0.272495065598514,FALSE,FALSE,TRUE,TRUE,FALSE
"130",34364,"Ctl",0,0,0.936762258601339,FALSE,TRUE,FALSE,FALSE,FALSE
"131",34405,"Ctl",0,0,1.02623940554975,FALSE,TRUE,FALSE,TRUE,FALSE
"132",34416,"Ctl",0,0,1.03467626456132,FALSE,TRUE,FALSE,FALSE,FALSE
"133",34433,"Ctl",326,0.419557681832123,0.221041835984365,TRUE,FALSE,TRUE,TRUE,FALSE
"134",34457,"Ctl",0,0.00348785210685821,0.987886528116413,TRUE,TRUE,FALSE,FALSE,FALSE
"135",34464,"Ctl",16462.5,0.566641537185147,0.22202871628159,TRUE,FALSE,TRUE,TRUE,FALSE
"136",34469,"Ctl",4900.5,0.712058896427797,0.160938890823948,FALSE,FALSE,TRUE,TRUE,TRUE
"137",34720,"Ctl",0,0,1.05596191803088,FALSE,TRUE,FALSE,FALSE,FALSE
"138",34732,"Ctl",3165.5,0.212117136008692,0.110801501606099,FALSE,FALSE,TRUE,TRUE,TRUE
"139",34753,"Ctl",0,0.00300158008884677,1.05596191803088,FALSE,TRUE,FALSE,FALSE,FALSE
"140",34757,"Ctl",22080.5,0.842287387926172,0.682359998451952,FALSE,FALSE,TRUE,FALSE,FALSE
"141",34771,"Ctl",0,0,1.00518595920895,TRUE,TRUE,FALSE,FALSE,FALSE
"142",34966,"Ctl",4618,0.235965834623411,0.937362127017299,FALSE,FALSE,FALSE,FALSE,FALSE
"143",35070,"Ctl",0,0.00380688241944601,0.867661287201517,FALSE,TRUE,FALSE,FALSE,FALSE
"144",35415,"Ctl",0,0,1.00959789465537,FALSE,TRUE,FALSE,FALSE,FALSE
"145",35430,"Ctl",78,0.0393146149215283,0.123069778242192,FALSE,TRUE,TRUE,TRUE,TRUE
"146",35554,"Ctl",24,0.00227636691425657,0.898351329385812,FALSE,TRUE,FALSE,TRUE,FALSE
"147",35556,"Ctl",723,0.238650597047641,0.805313673129765,FALSE,FALSE,TRUE,FALSE,FALSE
"148",35666,"Ctl",0,0,1.018054104261,FALSE,TRUE,FALSE,FALSE,FALSE
"149",35732,"Ctl",9644.5,0.347280846091477,0.525658887727853,FALSE,FALSE,TRUE,FALSE,FALSE
"150",35733,"Ctl",0,0.00414190161656774,0.940806532760556,FALSE,TRUE,FALSE,FALSE,FALSE
"151",35736,"Ctl",2,4.22485028773578e-05,0.973934749796819,FALSE,TRUE,FALSE,FALSE,FALSE
"152",35992,"Ctl",650,0.105193468797077,0.622508611014358,FALSE,TRUE,FALSE,TRUE,FALSE
"153",35994,"Ctl",0,0.00297255295092398,0.957796354348078,TRUE,TRUE,FALSE,FALSE,FALSE
"154",36050,"Ctl",0,0.0401835351077382,0.957196485932118,FALSE,TRUE,FALSE,FALSE,FALSE
"155",36059,"Ctl",0,5.1042789608038e-05,0.97101281009327,FALSE,TRUE,FALSE,FALSE,FALSE
"156",36062,"Ctl",846.5,0.973816224472715,0.52641356089632,FALSE,FALSE,TRUE,TRUE,FALSE
"157",36067,"Ctl",28137,1.32004859552913,0.267173652231123,FALSE,FALSE,TRUE,TRUE,FALSE
"158",36096,"Ctl",15050,0.602091061628344,1.00046441425752,FALSE,FALSE,TRUE,FALSE,FALSE
"159",36196,"Ctl",1,0.000351692626271721,0.875536978985255,FALSE,TRUE,FALSE,TRUE,FALSE
"160",36344,"Ctl",14,0.135145664652775,0.37174426254886,TRUE,TRUE,FALSE,FALSE,FALSE
"161",36403,"Ctl",1545,0.105640536717205,0.882116180966756,FALSE,TRUE,FALSE,FALSE,FALSE
"162",36525,"Ctl",5312.5,0.188317952732117,0.698498393900693,FALSE,TRUE,FALSE,FALSE,FALSE
"163",36540,"Ctl",0,0,1.05596191803088,FALSE,TRUE,FALSE,FALSE,FALSE
"164",36660,"Ctl",41.5,0.00273086031455634,0.957796354348079,FALSE,TRUE,TRUE,FALSE,FALSE
"165",36737,"Ctl",102,0.00983086787499369,0.961492317814157,FALSE,TRUE,FALSE,FALSE,FALSE
"166",36795,"Ctl",0,0,1.05596191803088,FALSE,TRUE,FALSE,TRUE,FALSE
"167",36796,"Ctl",658.5,0.0375943083429258,0.760342892526801,FALSE,TRUE,FALSE,FALSE,FALSE
"168",36820,"Ctl",1111,0.127668781687514,0.803456016099694,FALSE,TRUE,TRUE,FALSE,FALSE
"169",36828,"Ctl",1552,1.6036510695267,0.814234296992918,FALSE,FALSE,TRUE,TRUE,FALSE
"170",36911,"Ctl",0,0.0465565245821667,1.04744765664306,FALSE,TRUE,TRUE,FALSE,FALSE
"171",36918,"Ctl",0,0.00232614956866443,0.983629397422501,FALSE,TRUE,TRUE,FALSE,FALSE
"172",37055,"Ctl",0,0.0199305929209751,0.875769186114014,FALSE,TRUE,FALSE,TRUE,FALSE
"173",37078,"Ctl",2,0.00463504053278492,0.833294632145207,FALSE,TRUE,FALSE,FALSE,FALSE
"174",37578,"Ctl",195,0.107996081608738,0.0893029916018422,FALSE,TRUE,TRUE,TRUE,TRUE
"175",37637,"Ctl",12,0.019501149826623,0.548724795851233,FALSE,TRUE,FALSE,FALSE,FALSE
"176",37643,"Ctl",0,0,1.05596191803088,FALSE,TRUE,FALSE,TRUE,FALSE
"177",37652,"Ctl",39.5,0.0302307602543906,0.114013700220597,FALSE,TRUE,FALSE,TRUE,TRUE
"178",37662,"Ctl",170,0.023234377404605,0.575738225163512,FALSE,TRUE,FALSE,FALSE,FALSE
"179",37904,"Ctl",21,0.000911902511199704,0.922675026123302,FALSE,TRUE,FALSE,FALSE,FALSE
"180",37928,"Ctl",0,0,1.05596191803088,FALSE,TRUE,FALSE,TRUE,FALSE
"181",38140,"Ctl",0,5.38660842973439e-05,1.02252409148961,FALSE,TRUE,FALSE,FALSE,FALSE
"182",38175,"Ctl",3721,1.43387370381631,0.581330546847788,FALSE,FALSE,TRUE,TRUE,FALSE
"183",38176,"Ctl",1164,0.171910566398683,0.848620302643291,FALSE,TRUE,TRUE,TRUE,FALSE
"184",38181,"Ctl",0,0,1.05596191803088,FALSE,TRUE,FALSE,TRUE,FALSE
"185",38226,"Ctl",108,0.0022519216397993,0.788478656294748,FALSE,TRUE,FALSE,FALSE,FALSE
"186",38379,"Ctl",278,0.00745856163913264,0.870118812647548,FALSE,TRUE,FALSE,FALSE,FALSE
"187",38444,"Ctl",45.5,0.0420631230028139,0.63973063973064,FALSE,TRUE,FALSE,TRUE,FALSE
"188",38626,"Ctl",4784,0.275599093462874,0.640659468245675,FALSE,FALSE,TRUE,FALSE,FALSE
"189",38637,"Ctl",326.5,0.332578936152476,0.149967103990092,TRUE,FALSE,TRUE,TRUE,TRUE
"190",38704,"Ctl",0,0,1.00940438871473,FALSE,TRUE,FALSE,FALSE,FALSE
"191",38750,"Ctl",53747,0.867903574012787,0.67887689152057,FALSE,FALSE,TRUE,TRUE,FALSE
"192",38791,"Syn",5,0.0990397334275761,0.899802623940555,TRUE,TRUE,TRUE,FALSE,FALSE
"193",38813,"Syn",0,0.000969034046515262,0.932698633848059,FALSE,TRUE,FALSE,TRUE,FALSE
"194",38815,"Syn",997,0.100878925849666,0.141123882503193,TRUE,TRUE,TRUE,TRUE,TRUE
"195",38820,"Syn",0,0.00478599811422414,1.05596191803088,TRUE,TRUE,FALSE,FALSE,FALSE
"196",38822,"Ctl",163.5,0.0174548080400262,1.00882387089284,TRUE,TRUE,TRUE,FALSE,FALSE
"197",38837,"Syn",0,1.68710265358303e-05,0.936723557413212,FALSE,TRUE,FALSE,FALSE,FALSE
"198",38862,"Ctl",8952,0.343095048091058,0.889004992453268,FALSE,FALSE,FALSE,FALSE,FALSE
"199",38908,"Syn",4233,0.569712080234393,0.118464336855141,FALSE,FALSE,TRUE,TRUE,TRUE
"200",38916,"Ctl",0,0,1.03041913386741,FALSE,TRUE,FALSE,FALSE,FALSE
"201",39032,"Ctl",0,0,1.05596191803088,TRUE,TRUE,FALSE,TRUE,FALSE
"202",39188,"Syn",250,0.267001420130167,0.175432485777313,TRUE,FALSE,TRUE,TRUE,TRUE
"203",39200,"Syn",146.5,0.0614895141807559,0.119431866558303,TRUE,TRUE,TRUE,TRUE,TRUE
"204",39208,"Syn",33,0.0130265668574784,0.101474515267619,TRUE,TRUE,TRUE,TRUE,TRUE
"205",39216,"Syn",41.5,0.00756090613585336,0.160280970625798,TRUE,TRUE,TRUE,TRUE,TRUE
"206",39217,"Syn",36.5,0.183181905541296,0.144723092998955,TRUE,TRUE,TRUE,TRUE,TRUE
"207",39236,"Syn",379,0.172268466746711,0.12353419249971,TRUE,TRUE,TRUE,TRUE,TRUE
"208",39237,"Syn",406,0.237431763165695,0.145458415573358,TRUE,FALSE,TRUE,TRUE,TRUE
"209",39254,"Syn",113.5,0.200949688873394,0.17003367003367,TRUE,TRUE,TRUE,TRUE,TRUE
"210",39266,"Syn",10,0.692686250046903,0.122837571113433,FALSE,FALSE,TRUE,TRUE,TRUE
"211",39285,"Syn",497.104561154396,0.320690684144389,0.152502031812377,TRUE,FALSE,TRUE,TRUE,TRUE
"212",39381,"Syn",46.5901620299701,0.0472797474873812,0.156972019040985,FALSE,TRUE,TRUE,TRUE,TRUE
"213",39386,"Ctl",186.5,0.108561283306307,0.130848717055614,TRUE,TRUE,TRUE,TRUE,TRUE
"214",39492,"Syn",6.5,0.0992556781064813,0.135570262007044,TRUE,TRUE,TRUE,TRUE,TRUE
"215",39524,"Syn",518,0.100671623296588,0.118483687449205,TRUE,TRUE,TRUE,TRUE,TRUE
